Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:16:29 UTC 2014,10.5263,36.2139,0.48,1.6667,4.0,AppServer_scaleOut,
Fri Feb 21 10:16:34 UTC 2014,10.5263,47.095,0.48,1.5097,4.0,AppServer_scaleOut,
Fri Feb 21 10:16:39 UTC 2014,10.5203,47.095,0.48,1.5097,4.0,AppServer_scaleOut,
Fri Feb 21 10:16:44 UTC 2014,10.5203,38.6302,0.48,1.2763,4.0,AppServer_scaleOut,
Fri Feb 21 10:16:49 UTC 2014,10.5203,38.6302,0.48,1.2763,4.0,AppServer_scaleOut,
Fri Feb 21 10:16:55 UTC 2014,10.5203,40.2443,0.48,1.4054,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:00 UTC 2014,10.5203,46.3536,0.48,1.4054,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:05 UTC 2014,10.5203,46.6265,0.48,1.4054,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:10 UTC 2014,10.5203,47.0426,0.48,1.3842,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:15 UTC 2014,10.5203,47.0426,0.48,1.3842,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:20 UTC 2014,10.5203,46.975,0.48,1.3842,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:25 UTC 2014,10.5173,44.976,0.48,116.1746,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:30 UTC 2014,10.5173,47.7257,0.48,1.4455,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:35 UTC 2014,10.5173,47.6945,0.48,1.4455,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:40 UTC 2014,10.5177,44.4011,0.48,1.4455,4.0,AppServer_scaleOut,
Fri Feb 21 10:17:45 UTC 2014,10.5177,31.0664,0.48,1.4484,4.0,AppServer_scaleOut,
